2021-10-27 01:08:50+00:00,"b'@teslaownersSV Wow, 13 years ago'"

2021-10-26 20:56:02+00:00,b'@TheBabylonBee I feel like this has happened at Tesla a few times'

2021-10-26 17:29:06+00:00,b'@MorningBrew I kinda like avocado toast &amp; pro level coffee tbh :) Starbase cuisine does an amazing job with those.'

2021-10-26 12:56:15+00:00,b'@QuantaMagazine Another way of saying we\xe2\x80\x99re in a simulation'

2021-10-26 12:34:44+00:00,"b'@PPathole @Tesla Reducing traffic fatalities by 90% seems likely, perhaps ultimately by over 99%'"

2021-10-26 12:19:16+00:00,b'@Tesla This is more important than it may seem at first'

2021-10-26 12:12:25+00:00,"b'@LudaLisl @sat1 @Hertz Also, Tesla will soon be a German car manufacturer.'"

2021-10-26 12:10:30+00:00,"b'@LudaLisl @sat1 @Hertz German car manufacturers will rebound strongly. They possess great talent, which will not sit idle.'"

2021-10-26 02:31:11+00:00,b'@CathieDWood But the Bee nails it again \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/eTDmxVrYxZ'

2021-10-26 02:24:02+00:00,b'@podcastnotes Who is best at capital allocation \xe2\x80\x93 government or entrepreneurs \xe2\x80\x93 is indeed what it comes down to.\xe2\x80\xa6 https://t.co/04UDN1bt74'

2021-10-26 01:33:17+00:00,b'@JackBox Thanks \xf0\x9f\x98\x8e'

2021-10-26 01:31:10+00:00,b'@cnunezimages @SpaceX @SpaceIntellige3 Truth is stranger than fiction'

2021-10-26 00:30:03+00:00,"b'@GerberKawasaki To be clear, cars sold to Hertz have no discount. Same price as to consumers.'"

2021-10-26 00:28:18+00:00,"b'@CathieDWood I don\xe2\x80\x99t know about long-term, but short-term we are seeing strong inflationary pressure'"

2021-10-26 00:22:45+00:00,"b'@RichardMcCrackn @RonWyden @JeffBezos Exactly. Eventually, they run out of other people\xe2\x80\x99s money and then they come for you.'"

2021-10-25 20:11:24+00:00,b'@Teslarati @KlenderJoey I\xe2\x80\x99d like to express appreciation to Tesla Autopilot engineering &amp; QA for working round the\xe2\x80\xa6 https://t.co/NI8mV1LsUM'

2021-10-25 20:09:51+00:00,b'@Teslarati @KlenderJoey Sorry to Tesla beta users for the trouble! Issue turned out to be power saving mode interac\xe2\x80\xa6 https://t.co/dAErYBC7W1'

2021-10-25 20:04:16+00:00,"b'@GerberKawasaki Strange that moved valuation, as Tesla is very much a production ramp problem, not a demand problem'"

2021-10-25 19:59:17+00:00,b'Wild $T1mes!'

2021-10-25 19:53:31+00:00,"b'@coach23life @SawyerMerritt Indeed, this is intended to be useful advice, based on my extremely painful experience, not an attack in any way'"

2021-10-25 19:15:54+00:00,"b'@SawyerMerritt Prototypes are trivial compared to scaling production &amp; supply chain. If those are solved, achieving\xe2\x80\xa6 https://t.co/7wsc55VhMM'"

2021-10-25 17:09:52+00:00,b'@kimpaquette @Hertz @TomBrady That feature is coming'

2021-10-25 10:02:13+00:00,b'10.3.1 rolling out now'

2021-10-25 08:09:11+00:00,b'What if ur name is Johnson &amp; u just happen to work at Johnson &amp; Johnson?'

2021-10-25 08:02:23+00:00,b'Naughtius Maximus https://t.co/sad4sLZT5D'

2021-10-25 07:32:42+00:00,b'@CryptoWhale Sclerotic democracy'

2021-10-25 02:11:27+00:00,b'Although Teams is pretty good'

2021-10-25 02:07:11+00:00,b'Macrohard &gt;&gt; Microsoft'

2021-10-25 01:50:44+00:00,"b'@PPathole @Erdayastronaut Raptor 2 has a larger throat diameter, so thrust is ~245 tons at 321 bar'"

2021-10-25 01:32:44+00:00,b'@PhantomX91 Maybe Optimus will have a cat girl version \xe2\x80\xa6'

2021-10-25 01:08:54+00:00,b'erotic democracy &gt;&gt; sclerotic democracy'

2021-10-25 00:49:27+00:00,b'@dear_mmoon @engineers_feed \xf0\x9f\xa4\xa3'

2021-10-24 20:38:15+00:00,b'Pop music has both literal &amp; figurative Stockholm Syndrome'

2021-10-24 19:16:51+00:00,b'@engineers_feed Wasn\xe2\x80\x99t easy'

2021-10-24 18:55:51+00:00,b'@ProTheDoge Lots of people I talked to on the production lines at Tesla or building rockets at SpaceX own Doge. The\xe2\x80\xa6 https://t.co/NysBcHSU3P'

2021-10-24 18:44:33+00:00,"b'Seeing some issues with 10.3, so rolling back to 10.2 temporarily. \n\nPlease note, this is to be expected with beta\xe2\x80\xa6 https://t.co/8MMElUD6F9'"

2021-10-24 18:01:32+00:00,"b'@Filasophical @ShibaInuHodler Out of curiosity, I acquired some ascii hash strings called \xe2\x80\x9cBitcoin, Ethereum &amp; Doge\xe2\x80\xa6 https://t.co/Oqo6I2Vj8t'"

2021-10-24 17:54:27+00:00,b'@BillyM2k @TeslaGong @mishaboar @DogecoinFdn \xf0\x9f\x92\xaf'

2021-10-24 17:53:30+00:00,b'@ShibaInuHodler None'

2021-10-24 17:51:57+00:00,b'@itsALLrisky @TeslaGong @mishaboar @DogecoinFdn Possibly. Bitcoin was conceived at a time of relatively low bandwid\xe2\x80\xa6 https://t.co/9qaqs1LvOX'

2021-10-24 17:47:01+00:00,b'@jchybow @WholeMarsBlog We\xe2\x80\x99re working on this issue right now'

2021-10-24 17:38:14+00:00,"b'@TeslaGong @mishaboar @DogecoinFdn Not recently. What matters imo is lowering fees, decreasing block time &amp; increas\xe2\x80\xa6 https://t.co/x4JS4zHmHk'"

2021-10-24 10:55:14+00:00,b'@Kristennetten As requested'

2021-10-24 10:48:47+00:00,"b'@Erdayastronaut Got to 321 bar before RUD, but cause may be due to oxygen inlet pressure too low, rather than engine issues'"

2021-10-24 08:37:06+00:00,b'@cleantechnica We live in a gerontocracy'

2021-10-24 08:11:32+00:00,b'@BillyM2k Plus crypto scams haha'

2021-10-24 00:48:54+00:00,"b'@mishaboar @DogecoinFdn Neither Jared, nor me, nor anyone I know has anything to do with this foundation'"

2021-10-24 00:27:02+00:00,b'RT @SpaceX: Gateway to Mars https://t.co/cej13QdyJP'

2021-10-23 14:50:00+00:00,b'Your support makes a big difference! Please let the FAA know your opinion. https://t.co/4T3NaemoCr'

2021-10-23 13:49:01+00:00,b'@martinbowling Yes'

2021-10-23 13:43:53+00:00,"b'Regression in some left turns at traffic lights found by internal QA in 10.3. Fix in work, probably releasing tomorrow.'"

2021-10-22 19:59:45+00:00,b'@tim_cook Come see the Apple Cloth \xe2\x84\xa2\xef\xb8\x8f'

2021-10-22 18:56:21+00:00,b'@UberFacts *In Dogecoin'

